Iteration,Time,LagrangianValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.0005340576171875,59.57151233472689,13.216274251466846,5.870275194782364,46.538664615273106
2,0.00026988983154296875,66.1821922434186,2.370465479449599,1.660850981784237,39.9279847065814
3,0.0002281665802001953,59.37283545463129,1.9656763166160724,1.618410005809092,46.7373414953687
4,0.00023412704467773438,58.17294536513792,1.2356805665351571,0.36206875914512254,47.937231584862076
5,0.0002079010009765625,58.184675311709555,0.2657940853763116,0.31273517735444506,47.92550163829044
6,0.0002009868621826172,60.46724997855911,0.256948087261315,0.39536718702587303,45.642926971440886
7,0.0002200603485107422,62.97239882069378,0.13026586272061866,0.45187661770056514,43.13777812930621
8,0.000202178955078125,64.4302537418023,0.14165433348638704,0.46761477553014436,41.67992320819769
9,0.00020503997802734375,63.391794184317405,0.18699713268013365,0.19284131207492788,42.71838276568259
10,0.00020003318786621094,63.116123119725486,0.1533410227259301,0.0840599962298314,42.99405383027451
11,0.00020885467529296875,63.255394157379726,0.09519667212713531,0.03161996321447842,42.85478279262027
12,0.00020003318786621094,63.921261637011185,0.03757462260894088,0.0918796830772189,42.18891531298881
13,0.00019598007202148438,64.88197366363707,0.032146367252071026,0.14867404461289951,41.22820328636293
14,0.0002090930938720703,63.6742673370725,0.04430234398376847,0.17471054841970077,42.435909612927496
15,0.0001499652862548828,63.427070699112754,0.05913862160828982,0.04247035195373416,42.68310625088724
16,0.000141143798828125,63.52536686439469,0.07181450204782996,0.02292446028097382,42.584810085605305
17,0.00015592575073242188,64.05105269885105,0.01580153817779534,0.10331227412625776,42.059124251148944
18,0.0001499652862548828,65.10375428307185,0.05075409741976643,0.13687400907463054,41.006422666928145
19,0.0001518726348876953,65.74271714503898,0.0791030410391613,0.1501665788542082,40.367459804961015
20,0.00017499923706054688,66.1064018593536,0.02930810546073943,0.08179633552448776,40.0037750906464
21,0.0002460479736328125,66.28880852598311,0.039937985816486415,0.07541339267726643,39.82136842401688
22,0.0004000663757324219,65.9450553083057,0.04899603798230235,0.03429813095764845,40.1651216416943
23,0.0006358623504638672,65.94448815174228,0.034696608790702,0.008526029432905115,40.16568879825772
24,0.0005481243133544922,66.05155916096949,0.012255380294561517,0.014841491710780428,40.05861778903051
25,0.0003590583801269531,65.94705593110258,0.005403675958063447,0.04138631873051536,40.163121018897414
26,0.00023317337036132812,65.87817248643066,0.047090717614777615,0.0680890192578662,40.23200446356934
27,0.00020503997802734375,65.49467227380458,0.04593671433206028,0.05158612518830075,40.615504676195414
28,0.0002009868621826172,65.61966619031189,0.05202382945407481,0.022362445888275916,40.49051075968811
29,0.0001971721649169922,65.76962206477332,0.018620295364782487,0.026214221226791946,40.34055488522668
30,0.000225067138671875,66.00343952032291,0.021199379663306886,0.03644304396589088,40.10673742967708
31,0.00021910667419433594,66.14250523224837,0.027486083836971664,0.046277982305891946,39.96767171775163
32,0.00019788742065429688,66.3061253902406,0.033230415050509374,0.033468175756543504,39.8040515597594
33,0.0002238750457763672,66.27994484663613,0.022298898873830405,0.02944898108761063,39.83023210336387
34,0.0002269744873046875,66.17288487338476,0.028369918978304026,0.02747126595232519,39.937292076615236
35,0.0002090930938720703,66.22637908134912,0.03242849273908564,0.023169946203036786,39.88379786865087
36,0.00021505355834960938,66.09339020947432,0.028247567426886486,0.010835270259621319,40.016786740525674
37,0.0002410411834716797,66.09688503036719,0.012460525374857794,0.004498986446153498,40.013291919632806
38,0.00024509429931640625,66.13514831993635,0.007807561570490261,0.005893290712924218,39.97502863006365
39,0.0002281665802001953,66.16863665364248,0.004249659435948702,0.005428662662583459,39.941540296357516
40,0.00023412704467773438,66.05409178515426,0.002773881586314426,0.02260838202598493,40.05608516484574
41,0.00024700164794921875,66.00760755166611,0.010627142329276147,0.015660497207926526,40.102569398333884
42,0.00016188621520996094,65.99966728229938,0.010582693423522744,0.012265966267536739,40.11050966770061
43,0.0002510547637939453,65.993906896876,0.013327021015387618,0.01108619499800411,40.116270053124
44,0.00022220611572265625,66.03258815927458,0.010094256358393812,0.0054613641145113585,40.077588790725414
45,0.00023102760314941406,66.10040650635013,0.002844901589746857,0.010773274608976126,40.00977044364987
46,0.0002319812774658203,65.97502790975064,0.0027762387282375244,0.02012845949146698,40.13514904024936
47,0.0002579689025878906,65.93244729789951,0.013772236225581637,0.012932664617902694,40.17772965210048
48,0.00021910667419433594,65.92577453076002,0.009365717720044528,0.0080395971761647,40.18440241923997
49,0.00022912025451660156,65.9427182050063,0.007801540318993235,0.006582922259145509,40.167458744993695
50,0.0002541542053222656,65.98682862441994,0.008688643622501411,0.009295255579523756,40.123348325580054
51,0.000247955322265625,65.38790862745064,0.011115675714509431,0.10238346090537673,40.722268322549354
52,0.0002269744873046875,65.18647990991738,0.00607328565173567,0.03652397236086537,40.923697040082615
53,0.00022721290588378906,65.18552033189582,0.0037541968059146,0.0020876861394434616,40.92465661810418
54,0.00022912025451660156,65.18941185840605,0.0017588929506709935,0.0022785885529337992,40.92076509159395
55,0.00022602081298828125,65.2014157546192,0.0030868085532836623,0.0037216942592165087,40.90876119538079
56,0.0002257823944091797,65.04074070800165,0.005042065007758545,0.03616352121040042,41.069436241998346
57,0.00026607513427734375,64.90725370265645,0.017025868177831582,0.009531176623730389,41.20292324734355
58,0.00022292137145996094,64.94592337163752,0.01371322165082615,0.002284188055650573,41.16425357836248
59,0.00022602081298828125,64.9659745238711,0.003422709964314418,0.0025138969730009145,41.1442024261289
60,0.00023508071899414062,64.98576428304757,0.00233033771118814,0.0037908157193523896,41.12441266695242
