Iteration,Time,LagrangianValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.0016231536865234375,-103.89649984460141,24.831025245274258,9.887175279355876,195.0429748046014
2,0.0018270015716552734,-131.95437365007555,3.422463937389302e-14,3.5072342256842903,223.10084861007556
3,0.0002570152282714844,-147.2496117591137,5.225365832356838e-14,1.911904763629746,238.3960867191137
4,0.00023818016052246094,-157.19287941950213,4.9632937532474706e-14,1.242908457548575,248.33935437950214
5,0.00024390220642089844,-164.31196649457914,3.455970426279024e-14,0.8898858843846158,255.45844145457914
6,0.0013461112976074219,-169.7300363889924,4.990505752767347e-14,0.6772587368016492,260.8765113489924
7,0.00023508071899414062,-174.031079839168,9.192895116630339e-14,0.5376304312719871,265.177554799168
8,0.0010018348693847656,-177.55240705814816,5.62307480560387e-14,0.44016590237247577,268.6988820181482
9,0.00039196014404296875,-180.50414240480333,7.582827829934059e-14,0.36896691833192996,271.65061736480334
10,0.00028514862060546875,-183.02486839527404,4.692672525199365e-14,0.3150907488088217,274.1713433552741
11,0.00033402442932128906,-185.21015944702322,8.92361914218844e-14,0.27316138146864066,276.3566344070232
12,0.0003840923309326172,-187.12834160291038,1.0281480458271215e-13,0.23977276948588422,278.27481656291036
13,0.00030493736267089844,-188.82972672763833,6.746977958600743e-14,0.2126731405909732,279.9762016876383
14,0.0004329681396484375,-190.35229035292275,4.818515815775537e-14,0.1903204531605951,281.4987653129227
15,0.000331878662109375,-191.72530570175527,8.281208910243924e-14,0.1716269186040531,282.8717806617553
16,0.0003399848937988281,-192.97174984585808,7.738187282588244e-14,0.15580551801284592,284.11822480585806
17,0.00030803680419921875,-194.1099438722648,3.910437530968256e-14,0.14227425330083587,285.2564188322648
18,0.00032210350036621094,-195.15469945179314,4.043578728090431e-14,0.13059444744109694,286.3011744117931
19,0.0003960132598876953,-196.1181382416867,6.638131649284607e-14,0.12042984873664508,287.2646132016867
20,0.0002639293670654297,-197.01028900138238,5.870818649748259e-14,0.1115188449619442,288.15676396138235
21,0.0003688335418701172,-197.83953033296888,6.541053517877528e-14,0.10365516644835981,288.9860052929689
22,0.00024580955505371094,-198.61292409416808,4.624901828799705e-14,0.09667422014991267,289.75939905416806
23,0.0003018379211425781,-199.33647001652116,5.551140103087632e-14,0.09044324029410244,290.48294497652114
24,0.0003349781036376953,-200.01530262831608,6.356453437583556e-14,0.08485407647434773,291.1617775883161
25,0.00028586387634277344,-200.65384532078303,7.202038667376814e-14,0.07981783655838015,291.800320280783
26,0.00036215782165527344,-201.25593216044314,6.020009676477785e-14,0.07526085495750401,292.4024071204432
27,0.0002789497375488281,-201.82490513482628,8.021901560030282e-14,0.07112162179787607,292.97138009482626
28,0.0003139972686767578,-202.36369247961835,5.713777654197304e-14,0.0673484180990469,293.5101674396184
29,0.0003440380096435547,-202.87487228821473,6.16212347707955e-14,0.06389747607457252,294.02134724821474
30,0.0017290115356445312,-203.3607245638725,4.7679522768957985e-14,0.06073153445718127,294.5071995238725
31,0.021075963973999023,-203.82327411675456,6.762664082851156e-14,0.05781869411025653,294.96974907675457
32,0.00040411949157714844,-204.26432614987135,9.878478803035121e-14,0.05513150413959167,295.4108011098714
33,0.00028896331787109375,-204.68549596224585,1.3053942943282972e-13,0.052646226546855246,295.8319709222459
34,0.0002529621124267578,-205.08823388507022,8.278081233416286e-14,0.05034224035302959,296.23470884507026
35,0.00024700164794921875,-205.4738463293499,5.84831581592572e-14,0.048201555534963525,296.62032128934993
36,0.00028514862060546875,-205.84351364190013,5.333163616512833e-14,0.04620841406878462,296.9899886019001
37,0.0002570152282714844,-206.1983053263121,9.631241129469126e-14,0.044348960551467975,297.34478028631213
38,0.0006761550903320312,-206.23538044749316,6.746685650696802e-14,0.0014145935228257135,297.38185540749316
39,0.0003020763397216797,-206.52699721741408,0.0049480354077045185,0.041517794644062335,297.67347217741406
40,0.00026702880859375,-206.56177066504554,9.27139567879133e-7,0.0013262089584445895,297.70824562504555
41,0.0017631053924560547,-206.8356323492442,0.004638865930456901,0.03898334203826758,297.9821073092442
42,0.0002751350402832031,-207.1362573601922,1.6963002447422903e-6,0.03757735474730574,298.28273232019217
43,0.0002570152282714844,-207.42629451665968,1.594295507311953e-6,0.03625392132277023,298.5727694766597
44,0.0003070831298828125,-207.70635122731102,1.5006779448785984e-6,0.035006409847078486,298.85282618731105
45,0.0002601146697998047,-207.73576829376768,1.4145812211530922e-6,0.0011215177831688705,298.8822432537677
46,0.001992940902709961,-207.73239966204798,0.003922864004016316,0.0010970682892355275,298.878874622048
47,0.01577305793762207,-207.96005335255273,0.0038374088431776822,0.03238852529756769,299.10652831255277
48,0.0022058486938476562,-207.98733241847387,2.5561817285091053e-6,0.0010392718656316003,299.1338073784739
49,0.0003719329833984375,-207.9842462779253,0.0036351782473452118,0.0010179999521981488,299.1307212379253
50,0.0002989768981933594,-208.1958215835,0.003560831720617602,0.030097155748149137,299.34229654349997
51,0.0003349781036376953,-208.42925745679577,3.481389644369716e-6,0.02917792495449622,299.57573241679574
52,0.00028705596923828125,-208.65570620695263,3.300201246082973e-6,0.028304618811728546,299.80218116695266
53,0.0003387928009033203,-208.8755100527165,3.1319584702380478e-6,0.027474083779676108,300.0219850127165
54,0.0002770423889160156,-209.08898816724573,2.975494444331334e-6,0.026683439739931473,300.23546312724574
55,0.000331878662109375,-209.29643863829222,2.8297691550829254e-6,0.02593005153237577,300.4429135982922
56,0.00034117698669433594,-209.49814022814238,2.6938522786171093e-6,0.025211503932681813,300.6446151881424
57,0.00033092498779296875,-209.6943539570672,2.5669102871484884e-6,0.024525579599196778,300.8408289170672
58,0.0003371238708496094,-209.88532453086196,2.4481948702105067e-6,0.023870239589274495,301.031799490862
59,0.00031280517578125,-210.07128163030814,2.337032417300672e-6,0.02324360610539336,301.2177565903081
60,0.00035381317138671875,-210.09095381152054,2.2328157851625346e-6,0.0007491486245026598,301.2374287715205
61,0.0004000663757324219,-210.2476423177563,0.0026203310934726177,0.022272513849095163,301.3941172777563
62,0.00037598609924316406,-210.42135884890558,2.4497997315074238e-6,0.021713489130917862,301.56783380890556
63,0.0002739429473876953,-210.59078705071852,2.3449643530837883e-6,0.021177495558821934,301.7372620107185
64,0.00030803680419921875,-210.75610072721565,2.2463096757301717e-6,0.0206632245977252,301.90257568721563
65,0.00035190582275390625,-210.91746396577884,2.1533748432967575e-6,0.020169461889893575,302.06393892577887
