Iteration,Time,LagrangianValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.00016689300537109375,89.90225572195021,646.3011165675867,1.7544418543309301,-86.59940238195021
2,9.489059448242188e-5,269.50566101645916,99.53615658639023,0.0675238196332509,-266.20280767645914
3,5.793571472167969e-5,303.46087133823676,9.688000772466786,0.04562721189528396,-300.15801799823674
4,5.793571472167969e-5,357.01588288445845,6.5372674933812815,0.25139887520280646,-353.71302954445844
5,5.507469177246094e-5,265.66981160811474,35.761885910677975,0.03869274803892429,-262.36695826811473
6,4.792213439941406e-5,300.51911263135634,6.071854043298746,0.09485746210024211,-297.2162592913563
7,6.4849853515625e-5,287.3402923565254,14.050291710591171,0.06137759580946192,-284.0374390165254
8,4.506111145019531e-5,279.62285896663104,8.945964981052335,0.04346856911937734,-276.32000562663103
9,5.5789947509765625e-5,274.4206739179224,6.2755111087726645,0.03161364832424521,-271.1178205779224
10,4.315376281738281e-5,270.7601515122222,4.510692537195055,0.023355024045839976,-267.4572981722222
11,7.009506225585938e-5,268.104072828695,3.2834007047260285,0.01738776078787217,-264.801219488695
12,4.696846008300781e-5,285.2826104568948,2.4001106935340313,0.05407286681786116,-281.9797571168948
13,4.1961669921875e-5,264.62145030799235,0.9615606465346905,0.016206355005606736,-261.31859696799233
14,4.1961669921875e-5,263.33246134713386,2.857679029922407,0.012917473933935338,-260.02960800713385
15,4.1961669921875e-5,262.2589734479615,2.2302792640134217,0.010767161437282194,-258.9561201079615
16,4.100799560546875e-5,261.37712047588644,1.8339892336283778,0.00903665775224762,-258.07426713588643
17,4.315376281738281e-5,260.6901264374775,1.5139905964006115,0.007298039395632183,-257.3872730974775
18,4.315376281738281e-5,250.2907100788409,1.1704649754347436,0.025906702960688578,-246.9878567388409
19,4.315376281738281e-5,299.45922162958414,2.3396172939601527,0.08922061615370415,-296.1563682895841
20,4.1961669921875e-5,251.284281226373,20.17982672564339,0.007360758425577368,-247.98142788637298
21,7.009506225585938e-5,251.25821171997836,0.3644945360820977,0.006449541641161765,-247.95535837997835
22,0.00010395050048828125,251.24268645862247,0.297837108311272,0.005663081113933538,-247.93983311862246
23,4.506111145019531e-5,251.2365105137507,0.23997806616606787,0.004981626777192247,-247.93365717375067
24,5.698204040527344e-5,251.2385047966459,0.18965489105242467,0.004389572458978836,-247.9356514566459
25,4.696846008300781e-5,251.24752917527093,0.14587584864751943,0.00387438535065015,-247.9446758352709
26,5.3882598876953125e-5,251.26249962062607,0.10784636421156772,0.00342582149108947,-247.95964628062606
27,4.291534423828125e-5,251.2824009553995,0.07491513440045865,0.0030353475295026105,-247.9795476153995
28,5.3882598876953125e-5,251.30629587774615,0.04653477695937749,0.0026957146703776957,-248.00344253774614
29,4.9114227294921875e-5,251.33333054930412,0.02223344220953905,0.0024006470341174256,-248.0304772093041
30,4.696846008300781e-5,251.36273689863333,0.0015948075907938387,0.0021446171365231506,-248.05988355863332
31,6.413459777832031e-5,251.3938318343884,0.015755500896212356,0.0019226879109216005,-248.0909784943884
32,4.9114227294921875e-5,250.95904416102744,0.03015860678224329,0.0035174816745071292,-247.65619082102742
33,4.482269287109375e-5,250.92259726363395,0.2429527278345132,0.0031735520406549925,-247.61974392363393
34,4.1961669921875e-5,250.8950006378769,0.2094847368559863,0.002856982930036058,-247.5921472978769
35,4.291534423828125e-5,250.87560865133742,0.1783315622189966,0.0025657314731009086,-247.5727553113374
36,4.1961669921875e-5,250.86376327759262,0.1493596628534284,0.002298203781762545,-247.5609099375926
37,5.91278076171875e-5,250.8587956331303,0.12247245039395012,0.002053158109534657,-247.5559422931303
38,4.1961669921875e-5,250.86002997561252,0.09760100524409686,0.0018296167792743027,-247.5571766356125
39,4.38690185546875e-5,250.86418057887775,0.07469538792584467,0.0016291103264322656,-247.56132723887774
40,4.291534423828125e-5,250.87531148911194,0.05530768664334772,0.001445632911031881,-247.57245814911192
41,5.1021575927734375e-5,250.89066263767617,0.036142827603786586,0.0012814686381768295,-247.58780929767616
42,4.38690185546875e-5,250.90959790967506,0.01883933030898356,0.0011359591029082524,-247.60674456967504
43,5.698204040527344e-5,250.93151056737295,0.003355275356753552,0.0010083677653779982,-247.62865722737294
44,4.315376281738281e-5,250.95582916849688,0.01036012523768742,0.000897824115561672,-247.65297582849686
45,4.315376281738281e-5,250.98202157590822,0.02236798992467239,0.0008032726292655812,-247.6791682359082
46,4.315376281738281e-5,251.00959668804563,0.032739728308405616,0.0007234323500620406,-247.70674334804562
47,4.291534423828125e-5,251.03810360667373,0.04155562500103819,0.0006567773055978516,-247.73525026667372
48,4.1961669921875e-5,251.06712793444066,0.04890219707823998,0.000601548792430957,-247.76427459444065
49,5.793571472167969e-5,251.09628468880223,0.05486842992276303,0.0005558035928561417,-247.79343134880222
