Iteration,Time,LagrangianValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.00026702880859375,-6.357070083848045,33.3688467975494,0.9139675751730125,25.920867033848047
2,0.0001659393310546875,-8.383929845388058,3.7621656360260274e-14,1.252457476531301,27.947726795388057
3,0.00011897087097167969,-9.126848616257352,4.103914881047149,1.0611817853510255,28.690645566257352
4,5.507469177246094e-5,-10.254629359012895,1.731077238433262,0.9826805339218718,29.818426309012896
5,7.510185241699219e-5,-10.43764484418971,2.1862442472910937,0.5909598586821494,30.00144179418971
6,7.605552673339844e-5,-9.159415123833725,8.575190257059383,0.12874681839705407,28.723212073833725
7,4.887580871582031e-5,-9.083594601675669,1.4903997018195128,0.04593007268644947,28.647391551675668
8,5.507469177246094e-5,-9.088930188752887,0.5360382377795279,0.007899257029405358,28.652727138752887
9,4.792213439941406e-5,-9.134275977250153,0.09999615086287295,0.019982186396445438,28.698072927250152
10,4.506111145019531e-5,-9.232181172688113,0.20754828793430086,0.049421102075494466,28.795978122688112
11,8.797645568847656e-5,-9.493844227645463,0.5199474163964066,0.10909129449745186,29.057641177645465
12,4.696846008300781e-5,-5.911671697060504,0.9633896016583385,0.3340826587538611,25.475468647060502
13,4.601478576660156e-5,-9.816505431114308,24.629442805496772,0.02696665883061329,29.38030238111431
14,4.696846008300781e-5,-9.909045156322826,0.22938441773378812,0.009727096529706911,29.472842106322826
15,4.601478576660156e-5,-9.951024882657777,0.056223733982063095,0.003205305334823851,29.514821832657777
16,7.319450378417969e-5,-9.983184465868199,0.03735612630889313,0.0015838567881945969,29.5469814158682
17,5.507469177246094e-5,-10.0195953387028,0.046489089577135656,0.005849150574859043,29.5833922887028
18,6.890296936035156e-5,-10.08385054670055,0.07663757407985082,0.01325354846200549,29.64764749670055
19,6.008148193359375e-5,-11.17137700185755,0.17339788780445992,0.06729713894231525,30.73517395185755
20,6.103515625e-5,-9.827629813021531,0.8551739248733323,0.03580482279373541,29.39142676302153
21,0.00019812583923339844,-9.926908895735888,0.7070056920938587,0.00867186435166469,29.49070584573589
22,5.1975250244140625e-5,-9.956123282775131,0.07064859758929777,0.003412538876985961,29.51992023277513
23,8.20159912109375e-5,-9.975491756088193,0.03055999801983672,0.0006320276371968303,29.539288706088193
24,5.1975250244140625e-5,-9.995031289240195,0.019668869990959365,0.00213950574584478,29.558828239240196
25,4.792213439941406e-5,-10.023853055001723,0.019614443224296868,0.005402654666314868,29.587650005001723
26,4.1961669921875e-5,-10.099067853579704,0.03333960346201889,0.013930451941559615,29.662864803579705
27,3.981590270996094e-5,-10.118423206893286,0.14387145158565814,0.10330636872477361,29.682220156893287
28,4.00543212890625e-5,-9.607873082083675,8.816992281045568,0.0077213398359293394,29.171670032083675
29,3.910064697265625e-5,-9.655020649477983,0.19034485132278176,0.0029561923794064397,29.218817599477983
30,5.0067901611328125e-5,-9.679949867190892,0.0660830218745646,0.0012186158001456406,29.243746817190893
31,0.00011205673217773438,-9.696168057811018,0.03506458057046183,0.0007196991828124633,29.25996500781102
32,5.1975250244140625e-5,-9.713118118080647,0.0525003770258085,0.0025817151442825096,29.276915068080648
33,4.696846008300781e-5,-9.750097815868703,0.04883591834322509,0.00773142526754602,29.313894765868703
34,4.1961669921875e-5,-9.903796565391655,0.0615987933804505,0.01702450470879994,29.467593515391656
35,4.1961669921875e-5,-9.80053598886079,1.5100010262686576,0.02693906040744433,29.36433293886079
36,4.00543212890625e-5,-9.685680537698836,2.3660230373773516,0.007011919410224865,29.249477487698837
37,4.315376281738281e-5,-9.661641950895284,0.5084100072832881,0.0016848884286477098,29.225438900895284
38,4.1961669921875e-5,-9.670288035884287,0.05630318911833376,0.0006145432484426267,29.234084985884287
39,4.291534423828125e-5,-9.681311971381291,0.03207943022575756,0.001292457875410906,29.24510892138129
40,4.1961669921875e-5,-9.699546668681464,0.03361561738069743,0.0032638890139344515,29.263343618681464
41,8.106231689453125e-5,-9.719473447290294,0.03635143972080439,0.018367828556073492,29.283270397290295
42,4.506111145019531e-5,-9.717924868483294,1.1669033255412928,0.0136990205269318,29.281721818483295
43,4.100799560546875e-5,-9.283118561902775,1.710995174138137,0.013959199541740602,28.846915511902775
44,4.1961669921875e-5,-9.851738252285937,0.46427277637335945,0.020175742011774255,29.415535202285938
45,4.100799560546875e-5,-9.550065329763548,2.125050265036635,0.01416744931026058,29.11386227976355
46,4.100799560546875e-5,-9.742411454357864,0.32487486339860355,0.005825866707028064,29.306208404357864
47,4.100799560546875e-5,-9.694402554820925,0.4427314539113197,0.0033897162167193227,29.258199504820926
48,4.100799560546875e-5,-9.716315120438079,0.39783035087129986,0.00928020942857324,29.28011207043808
49,4.00543212890625e-5,-9.710523204722367,0.772954326627929,0.005068153355733619,29.274320154722368
50,4.220008850097656e-5,-9.84733736889638,0.23882927288523736,0.011705239096099378,29.41113431889638
51,7.390975952148438e-5,-9.441280994555353,0.4242319120775283,0.004837788069699299,29.005077944555353
52,0.00012993812561035156,-9.63647542179767,0.2721300166106705,0.003139774991333754,29.20027237179767
53,5.888938903808594e-5,-9.71480522120838,0.14609027123851762,0.013961319303389775,29.27860217120838
54,4.100799560546875e-5,-9.642540804948958,0.5170258549888632,0.008592271048319548,29.206337754948958
55,4.00543212890625e-5,-9.653454001576925,0.6093609279815497,0.004384471783382379,29.217250951576926
56,4.38690185546875e-5,-9.646515817431947,0.2606233493534669,0.0019019665075999566,29.210312767431947
57,4.1961669921875e-5,-9.608946309922487,0.06560684809731404,0.008032117276941484,29.172743259922488
58,5.888938903808594e-5,-9.803844648054156,0.9380519122618596,0.00727587710304674,29.367641598054156
59,6.008148193359375e-5,-9.452283291968037,0.18752191544320135,0.004480729586017756,29.016080241968037
60,4.601478576660156e-5,-9.558513473179033,0.19928002587536509,0.012917603562288108,29.122310423179034
61,9.989738464355469e-5,-9.651404229535451,0.10779830677637714,0.004396352958348894,29.215201179535452
62,4.410743713378906e-5,-9.660893329645955,0.18696178283232323,0.0031302308605120135,29.224690279645955
63,4.1961669921875e-5,-9.664866753555465,0.03781902073938931,0.0017902676200074257,29.228663703555466
64,4.1961669921875e-5,-9.696972164443327,0.13327455792042586,0.002941147378425844,29.260769114443328
65,4.38690185546875e-5,-9.691153728459788,0.3536098538181569,0.0023761279904523807,29.25495067845979
66,4.315376281738281e-5,-9.776907277353175,0.17135490385768504,0.008995326240674362,29.340704227353175
67,4.506111145019531e-5,-9.642034412590625,0.09670069910793137,0.0032211390935973985,29.205831362590626
68,4.410743713378906e-5,-9.795630818323602,0.01824333113885277,0.010105226298174707,29.359427768323602
69,4.1961669921875e-5,-9.70587841219973,0.11895373444683487,0.005839047150989134,29.26967536219973
