Iteration,Time,LagrangianValue,x_norm_residual,λ_norm_residual,Dual_gap
1,3.1089251041412354,77.73477266990653,3.786012586365925,2.3048863573380522,12.93368382955093
2,0.3240969181060791,78.99861787697856,0.034869536820153486,0.6575397790102917,11.669838622478906
3,0.0003178119659423828,79.59614352021619,0.04930747846855823,0.37116860561606263,11.072312979241275
4,0.000102996826171875,79.9965392164013,0.02987016259774611,0.249363017818017,10.67191728305616
5,9.012222290039062e-5,80.2212690494535,0.019782742802796308,0.15298904435333016,10.447187450003966
6,8.511543273925781e-5,80.35054749130002,0.012627995366981686,0.1129836187934512,10.317909008157443
7,8.0108642578125e-5,80.45698876016934,0.008276915722081224,0.09260801512632989,10.211467739288125
8,6.413459777832031e-5,80.53795848941662,0.006792159639621241,0.07147862657058238,10.130498010040839
9,0.00013399124145507812,80.59281755798764,0.0056332320800864,0.055624579155087325,10.075638941469819
10,6.699562072753906e-5,80.63494526863515,0.004955816020735649,0.04745178055529539,10.033511230822313
11,7.987022399902344e-5,80.67156298234993,0.004401456099543052,0.04187161123368959,9.996893517107537
12,9.202957153320312e-5,80.70425611828881,0.0038919797135024445,0.0373342281106758,9.964200381168652
13,5.888938903808594e-5,80.73369465630297,0.0034768206861541017,0.03358235080844581,9.93476184315449
14,7.295608520507812e-5,80.76039662461362,0.003132750671132925,0.030435255576764166,9.908059874843843
15,6.103515625e-5,80.78477017758017,0.002843539305020412,0.027762849764159495,9.883686321877292
16,5.984306335449219e-5,80.80714205435987,0.0025974786877472045,0.025469246912826312,9.861314445097591
17,6.008148193359375e-5,80.82777747995273,0.002385921533490919,0.02348231626209574,9.840679019504734
18,7.510185241699219e-5,80.84689440033574,0.0022023501918762706,0.021746822972815372,9.82156209912172
19,9.083747863769531e-5,80.86467386980875,0.002041764475908591,0.020219802434499626,9.803782629648708
20,8.893013000488281e-5,80.88126776590506,0.0019002681581895184,0.018867366515382254,9.787188733552398
21,8.916854858398438e-5,80.89680461070112,0.0017747830028771272,0.01766245191808478,9.771651888756338
22,6.103515625e-5,80.91139402612835,0.001662846833657791,0.01658320289300283,9.757062473329114
