Iteration,Time,DualValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.36333799362182617,3251.6208750747423,0.0,0.0,89357.79392157232
2,0.004656076431274414,3256.8256754530576,2.114666625804174e-11,8.22951199797806,89352.589121194
3,0.004734039306640625,3260.7269825396825,1.1350831608997602e-11,6.168508116985817,89348.68781410738
4,0.0039861202239990234,4132.022121888245,1.5654951210940472e-11,3.2878340318649073,88477.39267475881
5,0.008581876754760742,5285.560015295694,197.07681812864107,4.150001281944058,87323.85478135137
6,0.0039789676666259766,5287.789795169734,9.652413957108116e-12,3.525591515263564,87321.62500147732
7,0.004843950271606445,5289.740430599408,1.4291321899836443e-11,3.084225445472868,87319.67436604765
8,0.015642881393432617,5291.4743196346535,1.3704440036484991e-11,2.7415192733497324,87317.94047701241
9,0.005467891693115234,5293.034819611338,7.367688768438857e-12,2.467367028786122,87316.37997703573
10,0.004133939743041992,5294.453455880809,2.1540151340750563e-11,2.2430609282291,87314.96134076625
11,0.0039038658142089844,5295.753872465469,1.8627334615185974e-11,2.0561391840526375,87313.66092418159
12,0.020154953002929688,5911.711400640721,1.3936344698135284e-11,1.4226591905835049,86697.70339600634
13,0.00468897819519043,7060.00662725974,110.14859355485287,1.7661429434747387,85549.40816938732
14,0.004136085510253906,7061.047014193144,1.5684213158879214e-11,1.644996238901535,85548.36778245392
15,0.013540983200073242,7062.022327920391,1.3666548029703704e-11,1.5421063284686718,85547.39246872667
16,0.005569934844970703,7062.940268965771,8.2592926734336e-12,1.451392409740699,85546.47452768129
17,0.005171775817871094,7640.944901372544,1.2786485872374705e-11,1.0843292662035204,84968.46989527452
18,0.004323005676269531,8839.309480589349,88.6785130266501,1.2965462171557385,83770.10531605771
19,0.0043010711669921875,8840.089700193272,1.1082485981416797e-11,1.2336355342509542,83769.32509645379
20,0.015707969665527344,9433.386963848796,1.0938971235072807e-11,0.9638444054449226,83176.02783279827
21,0.004045009613037109,11379.393685093055,81.02604015335483,0.9170770895034944,81230.021111554
22,0.007043123245239258,12830.256370853054,77.09452340860481,1.067826067962718,79779.15842579401
23,0.004138946533203125,12830.90650585583,6.697880734245437e-12,1.027953593422196,79778.50829079123
24,0.01759815216064453,12831.530703966411,5.844792983669663e-12,0.9869440928111498,79777.88409268064
25,0.0043141841888427734,12832.130896315412,1.213212533128909e-11,0.9489872520488318,79777.28390033165
26,0.00690007209777832,12832.708859257238,1.028715241008631e-11,0.9138396358600127,79776.70593738982
27,0.03643989562988281,12833.266180613899,9.351060381163143e-12,0.8812025074141925,79776.14861603317
28,0.004125833511352539,12833.804284139573,6.670216192391397e-12,0.8508162140878193,79775.6105125075
29,0.004004955291748047,13377.918542811181,1.5621116651217455e-11,0.7107264308461725,79231.49625383588
30,0.008347034454345703,14662.281952662834,61.579600904036496,0.7882592752864892,77947.13284398423
31,0.004316091537475586,14662.769493420954,6.7070157642013096e-12,0.7708694309278084,77946.6453032261
32,0.003964900970458984,14663.242369449294,8.568194516567089e-12,0.7476826537912096,77946.17242719777
33,0.02048492431640625,14663.701339840325,6.1351561451727004e-12,0.7256960803163911,77945.71345680674
34,0.024003982543945312,15174.619868959468,1.0918934585384202e-11,0.6196193100934767,77434.79492768759
35,0.014070987701416016,16401.416411900864,54.125435055567934,0.6774426181790717,76207.9983847462
36,0.012039899826049805,16922.23246241531,5.912251087324005e-12,0.5941000654499125,75687.18233423175
37,0.01586294174194336,18193.887429246763,52.20964771988622,0.6406819177974578,74415.5273674003
38,0.0045549869537353516,18194.287426201077,7.143814978274933e-12,0.6324506400370714,74415.12737044599
39,0.014261960983276367,18710.024325966,6.620838482251956e-12,0.5563174479954228,73899.39047068107
40,0.0054891109466552734,19985.55882028814,49.13407361934072,0.592826504073113,72623.85597635893
41,0.010387897491455078,19985.930231041268,1.0679981464486607e-11,0.5872517131886038,72623.48456560579
42,0.004380941390991211,19986.293134926076,6.046515584879611e-12,0.5738011229932787,72623.12166172099
43,0.014286994934082031,19986.647793578228,7.924209247096336e-12,0.5607651090340647,72622.76700306883
44,0.008047103881835938,20473.749451133226,1.2152357300748132e-11,0.4997823570558566,72135.66534551384
45,0.004611015319824219,21689.386311592247,44.32237719797674,0.5275736050277987,70920.02848505482
