Iteration,Time,LagrangianValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.0002460479736328125,-0.455485317740038,1.39857251867647,0.9591729237490312,2.043060897740038
2,6.985664367675781e-5,-1.2632282561441,0.4206491933861021,0.5043600735592535,2.8508038361440997
3,3.814697265625e-5,-1.198175679696277,1.126086540545564,0.19551653203354943,2.7857512596962772
4,3.1948089599609375e-5,-1.4244298658853625,0.4085011783270751,0.24655816439711342,3.0120054458853627
5,3.0994415283203125e-5,-1.345737267225089,0.5568698221720436,0.18038289107049038,2.933312847225089
6,2.8848648071289062e-5,-1.2843444029727449,0.4072223833149171,0.1446897516917403,2.871919982972745
7,2.9087066650390625e-5,-1.2108042138698245,0.32648796015567016,0.11498916716805886,2.7983797938698247
8,3.0040740966796875e-5,-1.1461988418243596,0.259542756200957,0.09320197216307942,2.73377442182436
9,2.9087066650390625e-5,-1.0917761130491197,0.21043066727896306,0.07695702406616815,2.67935169304912
10,2.7894973754882812e-5,-1.0467792846215822,0.1737978194079346,0.06465896379838355,2.6343548646215824
11,4.887580871582031e-5,-1.009628773179184,0.14605371761933023,0.05516759090246002,2.597204353179184
12,4.38690185546875e-5,-0.9787959680269847,0.124633815584938,0.04770223289151454,2.566371548026985
13,2.9087066650390625e-5,-0.9530029471583301,0.10778135171251685,0.04172654983841431,2.5405785271583303
14,2.8133392333984375e-5,-0.9312354600284269,0.09428863583278237,0.03686708639303215,2.518811040028427
15,2.8133392333984375e-5,-0.9127027622728789,0.08331426985191581,0.03285922677625824,2.500278342272879
16,2.8133392333984375e-5,-0.8967904260311759,0.0742617861401196,0.029512008279706983,2.484366006031176
17,3.0040740966796875e-5,-0.8830194047472038,0.06670056751304729,0.02668513953420137,2.470594984747204
18,7.200241088867188e-5,-0.8710137350662315,0.06031415685352921,0.024273807982175863,2.4585893150662317
19,3.2901763916015625e-5,-0.8604759756746407,0.054866063583979496,0.02219847791160763,2.448051555674641
20,3.981590270996094e-5,-0.8511687834385793,0.05017678962212986,0.020397923457559607,2.4387443634385795
21,3.504753112792969e-5,-0.842901131937829,0.04610813301994885,0.01882439015729625,2.430476711937829
22,4.291534423828125e-5,-0.8355179746163053,0.042552282953401854,0.017440179804906777,2.4230935546163055
23,4.291534423828125e-5,-0.8288924480994133,0.03942412008821238,0.016215202571275476,2.4164680280994135
24,2.7894973754882812e-5,-0.8229199497067672,0.03665569618266577,0.015125196915611178,2.4104955297067674
25,2.7894973754882812e-5,-0.8175136035071642,0.03419221873407572,0.014150417531734981,2.4050891835071644
26,2.6941299438476562e-5,-0.8126007613761601,0.031989090774540194,0.01327465603424198,2.4001763413761603
27,2.8133392333984375e-5,-0.8081202810295487,0.030009700993452033,0.01248450139293599,2.395695861029549
28,2.8133392333984375e-5,-0.8040203917742303,0.028223754609755774,0.011768775299470782,2.3915959717742306
29,2.7179718017578125e-5,-0.8002570082775549,0.02660599887748364,0.011118096686484927,2.387832588277555
30,2.8133392333984375e-5,-0.7967923885092354,0.02513523999807904,0.010524542658413941,2.3843679685092356
