Iteration,Time,DualValue,x_norm_residual,λ_norm_residual,Dual_gap
1,2.0704078674316406,2352.1091829049774,0.0,0.0,117905.65484767982
2,1.0727109909057617,3018.775848281276,3.594931750393174e-10,4714.045207530883,117238.98818230352
3,0.07966899871826172,3352.1091825306294,3.406695458942122e-10,2357.0226041254928,116905.65484805417
4,0.07935619354248047,3552.1091816617063,3.5457670641544984e-10,1414.2135618835598,116705.65484892309
5,0.07933902740478516,3685.44251521643,3.884566901883868e-10,942.8090393784099,116572.32151536837
6,0.07937097549438477,3780.680610782911,2.261385078102786e-10,673.4350290950691,116477.08341980189
7,0.0802299976348877,3852.109181251519,1.9355393329459974e-10,505.0762719475101,116405.65484933328
8,0.08061885833740234,3907.664737067092,3.1488628820032036e-10,392.8371000983883,116350.0992935177
9,0.08485794067382812,3952.1091817867946,2.1308896320784933e-10,314.26968055273005,116305.654848798
10,0.0808870792388916,3988.472818298094,3.26969167308302e-10,257.1297376568402,116269.29121228671
11,0.09355401992797852,4018.7758485730105,1.4868152127638962e-10,214.27478199044603,116238.98818201179
12,0.08098602294921875,4044.416873602634,3.7896401805833995e-10,181.30943150314985,116213.34715698217
13,0.08108210563659668,4066.39489591492,1.8842490443838072e-10,155.40808365041926,116191.36913466989
14,0.08109688758850098,4085.4425150023185,2.4401849189502006e-10,134.6870054665293,116172.32151558249
15,0.08119010925292969,4102.109181460977,1.341213045741183e-10,117.85113042171825,116155.65484912382
16,0.08564186096191406,4116.815063790889,1.7044090530832085e-10,103.98629150440274,116140.94896679392
17,0.08176183700561523,4129.886959156642,2.508105642713812e-10,92.43225902144235,116127.87707142816
18,0.08238577842712402,4141.582866250359,3.80265836441775e-10,82.70254739015087,116116.18116433444
19,0.08131694793701172,40305.47078720905,5.890403228186446e-10,61.9200291686696,79952.29324337575
24,0.3481569290161133,351.9695008654112,0.0,0.9877011733276677,119905.7945297194
25,0.08188700675964355,352.06335441851525,2.5028298170846866e-11,0.6636502193997541,119905.70067616629
26,0.0858919620513916,352.1340214298234,1.636984597462779e-11,0.4996865842866926,119905.63000915498
27,0.08181405067443848,352.19068516375836,3.4903672867167555e-11,0.4006792709055185,119905.57334542104
28,0.08200812339782715,513.5136946832522,3.91972219996281e-11,0.27621823760860936,119744.25033590155
29,0.08203792572021484,812.4758909579331,422.52035235819295,0.286960784576741,119445.28813962686
30,0.0819699764251709,812.5114285399821,1.0473074605217865e-11,0.2512928852780513,119445.25260204483
31,0.09123492240905762,812.5430371304449,1.1175285696830563e-11,0.22350791311609344,119445.22099345436
32,0.0820169448852539,812.5714969205483,1.9755404999468234e-11,0.2012526167550438,119445.19253366426
33,0.08660507202148438,1057.001227328682,1.376754622696308e-11,0.25153200638052964,119200.76280325612
34,0.08218693733215332,1658.3024521311427,431.85198801602616,0.16782797481734116,118599.46157845366
35,0.08251094818115234,1658.3243620895973,3.1073365261600586e-11,0.1549573262556862,118599.43966849521
36,0.08257007598876953,1658.3447142730038,1.646288876217256e-11,0.14391869239638216,118599.4193163118
37,0.08291912078857422,1658.363714673677,1.7941498819547484e-11,0.13434690759955326,118599.40031591113
38,0.08240604400634766,1658.3815290513078,3.069512244570389e-11,0.1259678085595173,118599.3825015335
