Iteration,Time,DualValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.3538219928741455,3343.6208750747373,0.0,0.0,89265.79392157233
2,0.004785060882568359,3408.6808799275486,1.861129584296402e-11,102.86889997472579,89200.73391671952
3,0.006227970123291016,3457.447218461319,2.6627002077117616e-11,77.10635146233132,89151.96757818574
4,0.004760026931762695,3496.45973048398,1.6296322040139674e-11,61.68419760340958,89112.95506616308
5,0.004225969314575195,3528.970145798253,1.620639323850766e-11,51.403480049880685,89080.4446508488
6,0.0046291351318359375,3556.8362158337745,1.4487858984036335e-11,44.06012538184169,89052.5785808133
7,0.006721019744873047,3581.2190271259024,1.0732923724015718e-11,38.55260970111911,89028.19576952116
8,0.004177093505859375,3602.8926371592456,1.1262679330511782e-11,34.268986400793175,89006.52215948782
9,0.004189968109130859,3622.398886177546,1.2051304703725515e-11,30.842087760743574,88987.01591046952
10,0.004700183868408203,3640.1318398428048,2.2249746382264582e-11,28.038261600659574,88969.28295680427
11,0.00460505485534668,3656.3870473538805,2.74105130567219e-11,25.70173980060137,88953.02774929318
12,0.004939079284667969,3671.391854308208,9.339088555617664e-12,23.724682892878523,88938.02294233885
13,0.005789041519165039,3685.3248893121754,1.3540538105417588e-11,22.030062686201948,88924.08990733488
14,0.0090789794921875,3698.3290553245,2.3079090580619344e-11,20.561391840496352,88911.08574132256
15,0.007667064666748047,3710.5204609570637,1.733506427759987e-11,19.276304850469508,88898.89433569
16,0.009613037109375,3721.99472509369,1.3126343861103898e-11,18.14240456511868,88887.42007155337
17,0.00875401496887207,3732.8315301107586,1.2837653406894604e-11,17.134493200405405,88876.5832665363
18,0.008127212524414062,3743.0979769525075,1.0032915934811944e-11,16.232677768804525,88866.31681969456
19,0.00823211669921875,3752.8511014751907,1.619097827875132e-11,15.421043880351451,88856.56369517188
20,0.009971857070922852,3762.139791492945,1.3610557007497501e-11,14.68670845750253,88847.27500515412
21,0.011911869049072266,3771.0062683150686,1.3922756180710738e-11,14.019130800323719,88838.40852833199
22,0.007950067520141602,3779.48724615148,1.1036182205817934e-11,13.409603374225888,88829.92755049559
23,0.008527040481567383,3787.614849909484,9.547404291578535e-12,12.850869900297763,88821.79994673758
24,0.007860898971557617,3795.417349526489,1.594149863251354e-11,12.33683510429271,88813.99744712058
25,0.00847005844116211,3802.9197530052124,1.1460021597282517e-11,11.862341446423589,88806.49504364184
26,0.009077072143554688,3810.144289665121,1.633797361942719e-11,11.422995466926789,88799.27050698193
27,0.007771968841552734,3817.1108071782996,1.8902309340546315e-11,11.015031343113444,88792.30398946877
28,0.010313987731933594,3823.837099928558,1.1143617850614866e-11,10.635202676118505,88785.57769671851
29,0.008034944534301758,3830.3391829523744,9.890092542537533e-12,10.280695920230482,88779.07561369469
30,0.009098052978515625,3836.6315213466064,1.1225964184928352e-11,9.949060567978377,88772.78327530046
31,0.01390695571899414,3842.7272241625124,1.3114202801428838e-11,9.638152425221328,88766.68757248454
