Iteration,Time,DualValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.003759145736694336,220.30039600547374,31.204412887749967,0.7758946747406015,1447.0535719449272
2,0.00030517578125,220.6493296744183,2.0969559365930517e-13,0.38766617171553813,1446.7046382759825
3,0.0001900196075439453,220.7789383536172,1.699953181065214e-13,0.1440022600803428,1446.5750295967837
4,0.0001728534698486328,220.84759523525346,1.2166576868943164e-13,0.0762827751981823,1446.5063727151473
5,0.0001671314239501953,220.8903032117747,1.1444074853954237e-13,0.04745206173267275,1446.4636647386262
6,0.00016188621520996094,220.91948795667037,8.844859421913494e-14,0.03242681022878463,1446.4344799937305
7,0.00016307830810546875,220.94071301509183,1.332791160195583e-13,0.023582982342328824,1446.413254935309
8,0.0001590251922607422,220.95685147840774,1.262537166874732e-13,0.017931354244001885,1446.397116471993
9,0.0001609325408935547,220.96953967386924,2.1520916474902936e-13,0.014097807758416138,1446.3844282765317
10,0.0001590251922607422,220.97977895989882,1.0893382158720084e-13,0.011376850021972635,1446.374188990502
11,0.0002880096435546875,220.98821687379876,1.527952706309008e-13,0.009375360063815893,1446.365751076602
12,0.00016999244689941406,221.07882325029504,1.7832699107120249e-13,0.0029034787709386104,1446.2751447001058
13,0.00016117095947265625,221.09018261234226,0.020077769854760338,0.007215419293623178,1446.2637853380586
14,0.00015997886657714844,221.09589284113605,0.0002880959332823276,0.006174148866988747,1446.2580751092648
15,0.00015687942504882812,221.10082759298712,0.00022641819264934246,0.005343617849723447,1446.2531403574137
16,0.00020003318786621094,221.15303660327334,0.0001811874703274558,0.0016753661143401022,1446.2009313471276
17,0.00018215179443359375,221.15986741382181,0.011580575536500293,0.0043737713910356555,1446.194100536579
18,0.00020503997802734375,221.16348596385575,0.00027089816699234784,0.003869695988966883,1446.1904819865451
19,0.00018787384033203125,221.1667059978268,0.00022421375417666637,0.003448267861593234,1446.187261952574
20,0.00018095970153808594,221.16958984100756,0.0001876880838392967,0.0030923086845766946,1446.1843781093933
21,0.009597063064575195,221.1721874814804,0.00015869724290077273,0.002788893238919553,1446.1817804689204
22,0.0004260540008544922,221.17453947503665,0.00013539148124621164,0.002528142777476319,1446.1794284753641
23,0.00030112266540527344,221.17667906740212,0.00011644098532956344,0.0023024004949450004,1446.1772888829987
24,0.0015411376953125,221.17863376863437,0.00010087286138270862,0.0021056565661966026,1446.1753341817664
25,0.0002548694610595703,221.18042653787688,8.796406998924457e-5,0.0019331398646682397,1446.173541412524
26,0.000202178955078125,221.18207668643717,7.716958376716085e-5,0.001781023252936061,1446.1718912639637
27,0.0002028942108154297,221.18360057405428,6.80732368977195e-5,0.0016462076702260335,1446.1703673763466
28,0.00019097328186035156,221.18501215174626,6.0353504190177486e-5,0.0015261617941524771,1446.1689557986547
29,0.0001850128173828125,221.18632338912494,5.3759293799400666e-5,0.0014188014890468865,1446.167644561276
30,0.00019216537475585938,221.18754461397435,4.8092571119390414e-5,0.0013223981313607422,1446.1664233364265
31,0.0002491474151611328,221.18868478427805,4.3195715644971427e-5,0.0012355081599361882,1446.1652831661227
32,0.00019598007202148438,221.18975170792214,3.894221123750445e-5,0.0011569184093033343,1446.1642162424787
33,0.00018787384033203125,221.19075222148874,3.5229709357098666e-5,0.0010856033064943176,1446.163215728912
34,0.00018596649169921875,221.19169233668168,3.1974806731226935e-5,0.0010206910748818666,1446.1622756137192
35,0.0001900196075439453,221.19257736105422,2.9109075411576166e-5,0.0009614368403284517,1446.1613905893466
36,0.0001900196075439453,221.19341199814895,2.657601406504862e-5,0.0009072010730132799,1446.1605559522518
37,0.0001862049102783203,221.1942004309862,2.432869170479122e-5,0.0008574321875104139,1446.1597675194146
38,0.00019407272338867188,221.19494639217618,2.2327907809654236e-5,0.0008116524084405508,1446.1590215582246
39,0.000186920166015625,221.19565322287556,2.0540744010865276e-5,0.00076944621904737,1446.1583147275253
40,0.0001881122589111328,221.19632392281716,1.8939422280028527e-5,0.0007304508666703856,1446.1576440275837
41,0.01819896697998047,221.1969611928157,1.7500389857135627e-5,0.0006943485166299983,1446.1570067575851
42,0.0005049705505371094,221.19756747110404,1.6203588859402727e-5,0.0006608597351916432,1446.1564004792967
43,0.00031304359436035156,221.19814496445923,1.503186513436778e-5,0.0006297380502314062,1446.1558229859415
44,0.00021004676818847656,221.19869567503568,1.397049008870222e-5,0.0006007653905216427,1446.1552722753652
45,0.00019788742065429688,221.19922142352493,1.3006767883067352e-5,0.000573748245024108,1446.154746526876
46,0.00021195411682128906,221.1997238693001,1.212971766232021e-5,0.0005485144150701044,1446.1542440811008
47,0.0001919269561767578,221.20020452785764,1.1329807788276969e-5,0.0005249102570315821,1446.1537634225433
48,0.0007920265197753906,221.20066478606168,1.0598737127146212e-5,0.0005027983326169557,1446.1533031643391
49,0.000225067138671875,221.20110591556414,9.92925518823717e-6,0.00048205539924879907,1446.1528620348367
50,0.00021600723266601562,221.20152908445095,9.315008152213403e-6,0.0004625706854597831,1446.15243886595
51,0.00022101402282714844,221.2019353676334,8.750413920013708e-6,0.00044424440594726116,1446.1520325827673
52,0.0002028942108154297,221.20232575595355,8.230553307194847e-6,0.00042698647898978243,1446.1516421944473
53,0.00020503997802734375,221.20270116416077,7.751081612043843e-6,0.00041071541528346563,1446.15126678624
54,0.0001971721649169922,221.20306243822083,7.3081495412692095e-6,0.00039535735249897667,1446.15090551218
55,0.00019598007202148438,221.20341036152348,6.898341843057395e-6,0.0003808452141059457,1446.1505575888773
56,0.00019407272338867188,221.203745660657,6.518617423978143e-6,0.00036711797452368286,1446.1502222897439
57,0.00019598007202148438,221.20406901038356,6.16626570371611e-6,0.0003541200154934702,1446.1498989400172
58,0.00019311904907226562,221.2043810382872,5.838862947273954e-6,0.00034180056095523714,1446.1495869121136
