Iteration,Time,DualValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.5924010276794434,3253.6208750747423,0.0,0.0,89355.79392157232
2,0.006426811218261719,5071.5864133983605,1.5756819848862058e-11,6.860096763711172,87537.8283832487
3,0.005773067474365234,12694.475105801757,411.2026425737748,5.25928483934844,79914.9396908453
4,0.008177995681762695,20341.23545477041,315.24800574654034,6.227259073210782,72268.17934187665
5,0.03188490867614746,20344.4872456248,5.186144005009373e-12,5.141532673712466,72264.92755102227
6,0.009181022644042969,20347.273868771994,5.3503991260803276e-12,4.4060372917370145,72262.14092787507
7,0.027354955673217773,20349.71214988074,3.1507447269578572e-12,3.855261498221544,72259.70264676632
8,0.020142078399658203,20351.879510947198,5.788664301760484e-12,3.426898651526557,72257.53528569987
9,0.011642932891845703,20353.830135949618,3.938165317616738e-12,3.0842087763205033,72255.58466069744
10,0.021194934844970703,20355.60343116329,2.45049610480328e-12,2.8038261600722483,72253.81136548377
11,0.0076520442962646484,22476.615117758225,2.5759316337108117e-12,2.252180952988901,70132.79967888884
12,0.01677703857421875,28312.727647026546,194.15562275854023,2.333021873698581,64296.68714962051
13,0.013899803161621094,28314.12037624523,2.961644683984851e-12,2.2020986157560487,64295.29442040183
14,0.0058100223541259766,28315.420779463482,2.797963079964832e-12,2.0561185201248455,64293.99401718358
15,0.014204978942871094,28316.639919562098,2.0734165441472128e-12,1.927630012685355,64292.774877084965
16,0.02761983871459961,28317.78734618608,2.248649088418327e-12,1.8142404456737793,64291.62745046098
17,0.013418912887573242,28318.87102715635,2.1167016909899685e-12,1.7134493197903875,64290.543769490716
18,0.016914844512939453,28319.897671523475,2.001832508646322e-12,1.6232677768742312,64289.51712512359
19,0.007422208786010742,28320.872984130172,1.7499220579155779e-12,1.5421043880358578,64288.541812516894
20,0.026437997817993164,28321.801853012083,1.87635493616569e-12,1.4686708457485669,64287.61294363498
21,0.016058921813964844,29761.016441833308,1.4915527196166149e-12,1.2750501183140195,62848.398354813755
22,0.006941080093383789,33610.21271391904,111.95297194211547,1.3105628379383245,58999.20208272802
23,0.0073659420013427734,33611.02501481712,1.836376046358001e-12,1.284360837108403,58998.389781829945
24,0.024897098541259766,33611.80525434045,1.6068789182765099e-12,1.2336665037467927,58997.609542306614
25,0.00710606575012207,34970.8795340365,2.0263429191731763e-12,1.0984714013865267,57638.53526261056
26,0.03046894073486328,38625.33702459514,97.18720459017192,1.112518852646356,53984.077772051925
27,0.026900053024291992,38626.03322236796,2.8683408112279302e-12,1.1007848903047808,53983.381574279105
28,0.007814168930053711,39956.00013483054,3.1286017236730844e-12,0.9986576399633084,52653.414661816525
29,0.024621963500976562,43553.75978690435,88.83540918873797,0.9982721508627039,49055.65500974271
30,0.012047052383422852,43554.38856310684,2.8111902261780518e-12,0.9941827508066353,49055.02623354022
31,0.018524885177612305,43554.99812249241,2.675120678096429e-12,0.9637981454462026,49054.41667415465
32,0.017453908920288086,43555.58922067928,2.4241532614383325e-12,0.9346083157743441,49053.825575967785
33,0.016434907913208008,43556.16293424711,2.8060970209971904e-12,0.9071202186888746,49053.25186239995
34,0.009792089462280273,43556.72025559631,2.2316049566482557e-12,0.8812025072209577,49052.694541050754
35,0.00857996940612793,43557.26209531788,2.1118095367488007e-12,0.8567246600138326,49052.152701329185
36,0.026786088943481445,43557.78929150608,2.7864645083889455e-12,0.8335699394780384,49051.62550514098
37,0.0300290584564209,43558.302614114014,1.9741292121318583e-12,0.8116338884406988,49051.11218253305
38,0.00953984260559082,43558.80277408116,2.9717686104017897e-12,0.7908227630939976,49050.6120225659
39,0.026367902755737305,43559.29043046915,2.2821127961232006e-12,0.7710521940200215,49050.124366177915
40,0.00724482536315918,44572.851811778266,2.1223278486112036e-12,0.7145943020877285,48036.5629848688
41,0.015151023864746094,48329.347362004715,63.833155414497945,0.6934639553399187,44280.06743464235
42,0.015233993530273438,51105.8054612695,61.9456274787543,0.6943591085160339,41503.609335377565
43,0.007840871810913086,51106.248429621846,2.476300017301763e-12,0.7003935781219257,41503.16636702522
44,0.007296085357666016,51106.68189335073,3.0230948646942426e-12,0.685366296062248,41502.73290329633
45,0.03168010711669922,52102.96766120485,3.0657104680630026e-12,0.6463730520770341,40506.44713544221
46,0.030649185180664062,54809.13416767969,58.02492630278971,0.6330530550236249,37800.280628967375
47,0.010468006134033203,55805.18449464206,2.6215795678111288e-12,0.6232438336214884,36804.230302005
48,0.007617950439453125,59523.831475298415,56.05964733160074,0.6071128829092156,33085.58332134865
49,0.03332805633544922,62267.268706030256,54.60869770438553,0.5938335650632963,30342.146090616807
50,0.03427314758300781,62267.6508208742,3.4070607386459164e-12,0.604176312871526,30341.76397577286
51,0.06327700614929199,62268.02593136103,3.5349044975633743e-12,0.593103416881488,30341.388865286033
52,0.00619816780090332,62268.39397419655,3.980157669448317e-12,0.5819258574814905,30341.02082245051
53,0.01013493537902832,62268.755200949934,2.7253258281073598e-12,0.5711497655277021,30340.65959569713
54,0.02435612678527832,62269.109860919765,4.162476163522186e-12,0.5607652318264059,30340.304935727298
55,0.023211002349853516,62269.458185880525,5.591872553231112e-12,0.5507515671512401,30339.956610766538
56,0.028512954711914062,62269.80040086251,5.528973011465583e-12,0.5410892589589325,30339.614395784556
57,0.0312349796295166,62270.13671555224,2.9516608113481013e-12,0.5317601338059601,30339.278081094824
58,0.018436908721923828,62270.46732979294,5.153814102765098e-12,0.522747250180778,30338.947466854122
59,0.02244281768798828,62270.79243421125,4.324495999800202e-12,0.5140347960124394,30338.62236243581
60,0.009016036987304688,62271.112208278195,5.6527551372213426e-12,0.505607996077389,30338.302588368868
61,0.007348060607910156,62271.426825410446,4.2081656363164254e-12,0.49745302839870725,30337.987971236616
62,0.02769017219543457,62271.73644888574,2.756502329878022e-12,0.48955694858372645,30337.67834776132
63,0.031096935272216797,62272.04123409865,3.2278494856271095e-12,0.4819076212608439,30337.37356254841
64,0.013683080673217773,62272.341330391064,3.5954771880786992e-12,0.4744936578572221,30337.073466256
65,0.006211996078491211,62272.636878610494,2.69809597967296e-12,0.46730436000925324,30336.77791803657
66,0.00640106201171875,62272.92801692043,4.991407357167112e-12,0.46032966807122677,30336.486779726634
67,0.0067141056060791016,63032.21363114826,3.4404875895149767e-12,0.4448775971030685,29577.201165498802
68,0.010409116744995117,65865.30690758802,40.149202360197016,0.4359775529159671,26744.107889059043
69,0.007459878921508789,67946.79631719514,39.34599339348817,0.4227657411027649,24662.61847945192
70,0.006258964538574219,67947.07077074764,7.099042003886305e-12,0.43394944750559,24662.344025899423
71,0.006430864334106445,67947.34168455815,6.849785779081099e-12,0.42835159196775074,24662.07311208891
72,0.006907939910888672,68692.41124036824,6.5825206530848765e-12,0.41744877121391416,23917.003556278825
73,0.007662057876586914,70734.29160065038,37.75282128068337,0.39911306441785654,21875.123195996683
74,0.019006013870239258,70734.55140360899,5.112892860241212e-12,0.41078458440639254,21874.863393038075
75,0.006309032440185547,70734.8080586987,6.736698865196788e-12,0.4058062675987972,21874.606737948357
76,0.0069789886474609375,70735.06138673527,2.578373443433153e-12,0.40054633734408185,21874.353409911797
77,0.007768869400024414,70735.31146683168,4.793307650321833e-12,0.39541137536282644,21874.103329815378
78,0.008517980575561523,70735.55838075509,4.73544668450834e-12,0.39040617403742717,21873.856415891976
79,0.006515026092529297,70735.80220989755,3.709249603495995e-12,0.3855260970054186,21873.612586749514
80,0.00659489631652832,70736.04302756705,3.8669537432898466e-12,0.380766515563011,21873.37176908001
81,0.0065288543701171875,70736.28090785825,3.1537533827794235e-12,0.3761230214728249,21873.133888788812
82,0.009390830993652344,70736.5159232958,3.1315336666827436e-12,0.3715914188025507,21872.898873351267
83,0.006696939468383789,70736.74814046676,3.0461503127231793e-12,0.36716771143776666,21872.6666561803
