Iteration,Time,DualValue,x_norm_residual,λ_norm_residual,Dual_gap
1,0.5177509784698486,224.66251271524217,31.204412887749967,5.943789843468357,1442.6914552351586
2,0.13028311729431152,228.1136865083107,2.2233655993572427e-13,3.835143207719857,1439.2402814420902
3,0.0005807876586914062,229.87791215239093,1.4820590759097747e-13,1.9603797599234636,1437.4760557980098
4,0.0002510547637939453,231.00578653852776,1.8187589333032038e-13,1.2532487319367087,1436.3481814118732
5,0.0002129077911376953,231.8083642897983,1.2955374207994007e-13,0.8917823856758921,1435.5456036606024
6,0.0002999305725097656,232.4175664538165,1.737393306407786e-13,0.6769091001843303,1434.9364014965843
7,0.00019502639770507812,232.90058394532574,1.878591145220238e-13,0.5366978658086088,1434.4533840050751
8,0.00042700767517089844,233.29581530632987,1.0629680677702429e-13,0.43915420693105667,1434.058152644071
9,0.0009179115295410156,233.62703745874632,1.297643066575972e-13,0.36803066326623407,1433.7269304916545
10,0.0002899169921875,237.16372249910575,6.91731049108876e-14,0.11330762037974204,1430.1902454512951
11,0.0002999305725097656,237.60688132320738,0.7831404009171518,0.28533352409785523,1429.7470866271935
12,0.00023698806762695312,240.28261166325325,0.006962080588322746,0.08719133449992142,1427.0713562871476
13,0.0002319812774658203,240.66788067539537,0.5783466711204277,0.22980552627896897,1426.6860872750055
14,0.0002219676971435547,240.8567613035079,0.009581761940259854,0.2043103643577324,1426.497206646893
15,0.00022411346435546875,241.02593427738344,0.0077720932635028835,0.18322909247578603,1426.3280336730174
16,0.00023293495178222656,241.17860470410625,0.006408589372155119,0.16555616251879798,1426.1753632462946
17,0.00021791458129882812,241.31729279079445,0.005358809503273904,0.15056380287094182,1426.0366751596064
18,0.00021505355834960938,241.4440110064651,0.004535482405991537,0.13771329835979462,1425.9099569439356
19,0.0002200603485107422,241.56038836371764,0.0038793331261350586,0.12659803636584904,1425.793579586683
20,0.00021386146545410156,241.66775947576707,0.0033490378563102393,0.11690583977875436,1425.6862084746338
21,0.00025200843811035156,241.76722959214368,0.0029151254398997106,0.10839340267818337,1425.5867383582572
22,0.00022292137145996094,241.85972290458727,0.0025561536202080735,0.10086854167645455,1425.4942450458136
23,0.00022292137145996094,241.9460189780977,0.002256242952803891,0.09417762331725275,1425.407948972303
24,0.00022220611572265625,242.02678060768466,0.0020034461938023217,0.08819649689189911,1425.3271873427161
25,0.00023794174194335938,242.102575386881,0.0017886459459696166,0.08282384913794515,1425.2513925635199
26,0.00022411346435546875,242.17389259915564,0.0016047944613533519,0.07797626253001676,1425.1800753512453
27,0.0002529621124267578,242.9308501106466,0.0014463799314358605,0.024952669834532093,1424.4231178397542
28,0.0002219676971435547,243.05155097999153,0.16065952424223584,0.07085290692250863,1424.3024169704092
29,0.00022292137145996094,243.11324102878672,0.0018246724820877279,0.06709501269141567,1424.2407269216142
30,0.00021886825561523438,243.17173513770746,0.0016604712471024546,0.0636586373499585,1424.1822328126934
31,0.0002551078796386719,243.22730008530868,0.00151626491922949,0.06050646778574799,1424.1266678650923
32,0.00022912025451660156,243.28017247977107,0.0013890245755683072,0.05760659016897547,1424.0737954706296
33,0.00022602081298828125,243.3305630081896,0.001276264442725202,0.05493156307950425,1424.0234049422113
34,0.00023412704467773438,243.8641512867943,0.001175930308351126,0.017650079515355924,1423.4898166636065
35,0.000225067138671875,243.9515910603738,0.11268321426039928,0.050894030282661464,1423.402376890027
36,0.0002269744873046875,243.99645195817072,0.0013723321349929597,0.04871010552759779,1423.3575159922302
37,0.00023603439331054688,244.03941843958575,0.0012721780650084428,0.04667834360806192,1423.3145495108151
38,0.0002219676971435547,244.08062017332887,0.0011819806189571848,0.044784275327261536,1423.2733477770719
39,0.00023102760314941406,244.51474281921475,0.001100500722039175,0.01439544151566779,1422.8392251311861
40,0.00022292137145996094,244.96926926089435,0.09135595143521619,0.013980949682084026,1422.3846986895064
41,0.00026106834411621094,245.04081914966696,0.08875012380674273,0.04082177608110311,1422.3131488007339
42,0.00023603439331054688,245.43222877710366,0.0014156954263424056,0.01303345777213887,1421.9217391732973
43,0.00023317337036132812,245.49958839868947,0.08190371111422265,0.038343368984647304,1421.8543795517114
44,0.0002338886260986328,245.53393525382805,0.0014882763998962784,0.0369701762850443,1421.8200326965728
45,0.007521867752075195,245.56706253477,0.0013966036258087893,0.03567731926433757,1421.7869054156308
46,0.00030612945556640625,245.9083893543396,0.0013126651021803976,0.011386344681934548,1421.4455785960613
47,0.00026988983154296875,245.96787698846825,0.07123791342160093,0.033689690284171424,1421.3860909619325
48,0.0002548694610595703,245.99818730783738,0.0013643252406059618,0.032579867552074086,1421.3557806425633
49,0.0002338886260986328,246.02750535540906,0.001286871504898092,0.031529893250790045,1421.3264625949919
50,0.00024008750915527344,246.055884053895,0.0012154528473674894,0.03053532798913548,1421.298083896506
51,0.00026607513427734375,246.0833724617599,0.0011494763827324362,0.029592148495775447,1421.270595488641
52,0.00025081634521484375,246.11001612803807,0.0010884190513340143,0.028696700752149983,1421.2439518223628
53,0.00035190582275390625,246.13585740826352,0.001031818087149081,0.027845659259871723,1421.2181105421373
54,0.00026988983154296875,246.1609357463244,0.0009792629525767428,0.02703599153169342,1421.1930322040764
55,0.00024318695068359375,246.1852879265931,0.0009303885012185251,0.026264927045184565,1421.1686800238076
56,0.00023508071899414062,246.20894829981452,0.0008848691516827457,0.025529930022166292,1421.1450196505864
57,0.0002338886260986328,246.23194898610902,0.0008424139083699183,0.024828675499189448,1421.1220189642918
58,0.0002560615539550781,246.25432005761925,0.0008027620965650574,0.024159028235837515,1421.0996478927816
